source,title,url,image,dominant_colors,color_weights,primary_hex,primary_descriptor,elements,mood_keywords,confidence
Lapa Ninja (Post),SPENCER BADU,https://www.lapa.ninja/post/spencerbadu/,https://cdn.lapa.ninja/assets/images/1x/spencerbadu-thumb.webp,"[""#cdcdcd"", ""#020101""]","{""#cdcdcd"": 0.6186, ""#020101"": 0.2154}",#cdcdcd,light gray,"grid layout, video background, sidebar, icon list, avatar, form","minimal, modern, futuristic",0.75
Lapa Ninja (Post),Clerksy,https://www.lapa.ninja/post/clerksy/,https://cdn.lapa.ninja/assets/images/1x/clerksy-thumb.webp,"[""#183b23"", ""#fcfaf6""]","{""#183b23"": 0.3511, ""#fcfaf6"": 0.5046}",#183b23,dark bright green,"large typography, sidebar, pricing cards, avatar, grid layout, hero illustration","minimal, modern, creative",0.68
Lapa Ninja (Post),Zammad,https://www.lapa.ninja/post/zammad/,https://cdn.lapa.ninja/assets/images/1x/zammad-thumb.webp,"[""#1a191b"", ""#967c69""]","{""#1a191b"": 0.584, ""#967c69"": 0.1492}",#1a191b,dark gray,"video background, large typography, sidebar, search bar, split screen, rounded buttons","modern, cool, futuristic",0.75
Lapa Ninja (Post),Spain Collection,https://www.lapa.ninja/post/spaincollection/,https://cdn.lapa.ninja/assets/images/1x/spaincollection-thumb.webp,"[""#ffffff"", ""#020201""]","{""#ffffff"": 0.5256, ""#020201"": 0.1732}",#ffffff,light neutral,"grid layout, sidebar, feature list, large typography, form, avatar","minimal, modern, luxury",0.75
Lapa Ninja (Post),-ism.,https://www.lapa.ninja/post/ism-crafts-2/,https://cdn.lapa.ninja/assets/images/1x/ism-crafts-11-15-2020-thumb.webp,"[""#cead93"", ""#faf9f9""]","{""#cead93"": 0.2222, ""#faf9f9"": 0.6162}",#cead93,bright orange,"rounded buttons, grid layout, pricing cards, video background, feature list, icon list","minimal, modern, elegant",0.61
Lapa Ninja (Post),Gonzalo Miranda,https://www.lapa.ninja/post/gonzzzalo/,https://cdn.lapa.ninja/assets/images/1x/gonzzzalo-thumb.webp,"[""#fbf9f5"", ""#c8aea9""]","{""#fbf9f5"": 0.4246, ""#c8aea9"": 0.1789}",#fbf9f5,light neutral,"large typography, grid layout, video background, rounded buttons, sidebar, pricing cards","minimal, modern, cool",0.71
Lapa Ninja (Post),Chivi Chivi,https://www.lapa.ninja/post/chivichivi/,https://cdn.lapa.ninja/assets/images/1x/chivichivi-thumb.webp,"[""#090303"", ""#fefefe""]","{""#090303"": 0.3248, ""#fefefe"": 0.4941}",#090303,dark neutral,"sidebar, icon list, video background, grid layout, feature list, split screen","minimal, modern, artistic",0.66
Lapa Ninja (Post),LIVRE,https://www.lapa.ninja/post/livre/,https://cdn.lapa.ninja/assets/images/1x/livre-thumb.webp,"[""#fefefe"", ""#2f2d17""]","{""#fefefe"": 0.7585, ""#2f2d17"": 0.1181}",#fefefe,light neutral,"pricing cards, video background, feature list, sidebar, rounded buttons, large typography","professional, cool, creative",0.75
Lapa Ninja (Post),Jesper Vos,https://www.lapa.ninja/post/jespervos-2/,https://cdn.lapa.ninja/assets/images/1x/jespervos-11-15-2020-thumb.webp,"[""#020505"", ""#81792d""]","{""#020505"": 0.3246, ""#81792d"": 0.1866}",#020505,dark neutral,"split screen, video background, sidebar, large typography, rounded buttons, grid layout","futuristic, modern, minimal",0.66
Lapa Ninja (Post),Shelby Kay,https://www.lapa.ninja/post/shelbykay-2/,https://cdn.lapa.ninja/assets/images/1x/shelbykay-11-15-2020-thumb.webp,"[""#fcead5"", ""#0e262f""]","{""#fcead5"": 0.4684, ""#0e262f"": 0.3352}",#fcead5,light bright orange,"grid layout, large typography, rounded buttons, sidebar, pricing cards, split screen","minimal, modern, professional",0.73
Lapa Ninja (Post),Headspace,https://www.lapa.ninja/post/headspace-2/,https://cdn.lapa.ninja/assets/images/1x/headspace-11-15-2020-thumb.webp,"[""#f9f7f3"", ""#fabf13""]","{""#f9f7f3"": 0.8021, ""#fabf13"": 0.1102}",#f9f7f3,light neutral,"rounded buttons, sidebar, search bar, top navigation, feature list, grid layout","minimal, modern, cool",0.75
Lapa Ninja (Post),Dally,https://www.lapa.ninja/post/dallygoods/,https://cdn.lapa.ninja/assets/images/1x/dallygoods-thumb.webp,"[""#f3eae0"", ""#6ab9cc""]","{""#f3eae0"": 0.7109, ""#6ab9cc"": 0.0924}",#f3eae0,light bright orange,"pricing cards, sidebar, video background, large typography, feature list, form","luxury, futuristic, professional",0.75
Lapa Ninja (Post),Raw.Studio,https://www.lapa.ninja/post/raw-studio-2/,https://cdn.lapa.ninja/assets/images/1x/raw-studio-11-15-2020-thumb.webp,"[""#0c1523"", ""#dcdeda""]","{""#0c1523"": 0.6274, ""#dcdeda"": 0.1281}",#0c1523,dark bright blue,"sidebar, feature list, split screen, rounded buttons, avatar, icon list","professional, modern, futuristic",0.75
Lapa Ninja (Post),Clint Agency,https://www.lapa.ninja/post/clintagency/,https://cdn.lapa.ninja/assets/images/1x/clintagency-thumb.webp,"[""#0c2a2a"", ""#ebdccb""]","{""#0c2a2a"": 0.4772, ""#ebdccb"": 0.3808}",#0c2a2a,dark bright teal,"sidebar, grid layout, video background, pricing cards, large typography, feature list","modern, friendly, cool",0.74
Lapa Ninja (Post),Brewbike,https://www.lapa.ninja/post/brewbike/,https://cdn.lapa.ninja/assets/images/1x/brewbike-thumb.webp,"[""#fef4e9"", ""#060605""]","{""#fef4e9"": 0.6766, ""#060605"": 0.2538}",#fef4e9,light neutral,"pricing cards, grid layout, large typography, sidebar, feature list, rounded buttons","retro, cool, bold",0.75
Lapa Ninja (Post),Adam Romano,https://www.lapa.ninja/post/adamromano/,https://cdn.lapa.ninja/assets/images/1x/adamromano-thumb.webp,"[""#141615"", ""#4b392d""]","{""#141615"": 0.7111, ""#4b392d"": 0.103}",#141615,dark gray,"video background, split screen, grid layout, feature list, top navigation, large typography","futuristic, modern, cool",0.75
Lapa Ninja (Post),Poulos Collective,https://www.lapa.ninja/post/poulos/,https://cdn.lapa.ninja/assets/images/1x/poulos-thumb.webp,"[""#d0c9c8"", ""#f5f5f5""]","{""#d0c9c8"": 0.1933, ""#f5f5f5"": 0.4571}",#d0c9c8,light gray,"grid layout, rounded buttons, large typography, footer, pricing cards, sidebar","modern, minimal, futuristic",0.6
Lapa Ninja (Post),Varyer,https://www.lapa.ninja/post/varyer/,https://cdn.lapa.ninja/assets/images/1x/varyer-thumb.webp,"[""#faf8f3"", ""#36261f""]","{""#faf8f3"": 0.4975, ""#36261f"": 0.1328}",#faf8f3,light neutral,"large typography, sidebar, grid layout, footer, feature list, video background","modern, minimal, artistic",0.75
Lapa Ninja (Post),Maximilian Berndt,https://www.lapa.ninja/post/maximilianberndt/,https://cdn.lapa.ninja/assets/images/1x/maximilianberndt-thumb.webp,"[""#26282c"", ""#0044fe""]","{""#26282c"": 0.5297, ""#0044fe"": 0.435}",#26282c,dark gray,"large typography, split screen, sidebar, grid layout, rounded buttons, search bar","minimal, modern, bold",0.75
Lapa Ninja (Post),OFFHOURS,https://www.lapa.ninja/post/offhours/,https://cdn.lapa.ninja/assets/images/1x/offhours-thumb.webp,"[""#f7f5f3"", ""#d4c9b9""]","{""#f7f5f3"": 0.6386, ""#d4c9b9"": 0.1371}",#f7f5f3,light neutral,"rounded buttons, sidebar, feature list, grid layout, split screen, search bar","modern, minimal, bold",0.75
Lapa Ninja (Post),Loom,https://www.lapa.ninja/post/loom-3/,https://cdn.lapa.ninja/assets/images/1x/loom-11-12-2020-thumb.webp,"[""#404458"", ""#fbfbfa""]","{""#404458"": 0.313, ""#fbfbfa"": 0.5511}",#404458,muted blue,"grid layout, rounded buttons, split screen, large typography, footer, search bar","modern, minimal, futuristic",0.66
Lapa Ninja (Post),snif,https://www.lapa.ninja/post/snif/,https://cdn.lapa.ninja/assets/images/1x/snif-thumb.webp,"[""#f8efea"", ""#9e644c""]","{""#f8efea"": 0.4885, ""#9e644c"": 0.2401}",#f8efea,light neutral,"rounded buttons, grid layout, large typography, pricing cards, sidebar, hero image","modern, professional, creative",0.74
Lapa Ninja (Post),Weekend Home,https://www.lapa.ninja/post/weekendhome/,https://cdn.lapa.ninja/assets/images/1x/weekendhome-thumb.webp,"[""#80754c"", ""#78a8c1""]","{""#80754c"": 0.2328, ""#78a8c1"": 0.2325}",#80754c,muted yellow,"two-column layout, sidebar, grid layout, rounded buttons, large typography, form","modern, minimal, luxury",0.62
Lapa Ninja (Post),Folklore,https://www.lapa.ninja/post/folklore/,https://cdn.lapa.ninja/assets/images/1x/folklore-thumb.webp,"[""#221f1b"", ""#4e4333""]","{""#221f1b"": 0.6949, ""#4e4333"": 0.1024}",#221f1b,dark muted orange,"footer, large typography, video background, split screen, sidebar, feature list","bold, modern, cool",0.75
Lapa Ninja (Post),Eva Sánchez Clemente,https://www.lapa.ninja/post/evasanchezclemente/,https://cdn.lapa.ninja/assets/images/1x/evasanchezclemente-thumb.webp,"[""#f6f6f6""]","{""#f6f6f6"": 0.9453}",#f6f6f6,light neutral,"large typography, rounded buttons, pricing cards, grid layout, avatar, footer","minimal, creative, futuristic",0.75
Lapa Ninja (Post),Endplan,https://www.lapa.ninja/post/endplan/,https://cdn.lapa.ninja/assets/images/1x/endplan-thumb.webp,"[""#273e3d"", ""#fdfefe""]","{""#273e3d"": 0.3093, ""#fdfefe"": 0.2936}",#273e3d,dark muted teal,"grid layout, rounded buttons, sidebar, split screen, video background, cta button","modern, minimal, bold",0.65
Lapa Ninja (Post),Leichtfried,https://www.lapa.ninja/post/leichtfried/,https://cdn.lapa.ninja/assets/images/1x/leichtfried-thumb.webp,"[""#c4bbb1"", ""#ffffff""]","{""#c4bbb1"": 0.236, ""#ffffff"": 0.4373}",#c4bbb1,muted orange,"rounded buttons, pricing cards, grid layout, large typography, sidebar, split screen","modern, luxury, elegant",0.62
Lapa Ninja (Post),Spendesk,https://www.lapa.ninja/post/spendesk-3/,https://cdn.lapa.ninja/assets/images/1x/spendesk-11-09-2020-thumb.webp,"[""#542cc1"", ""#fcfcfe""]","{""#542cc1"": 0.407, ""#fcfcfe"": 0.5182}",#542cc1,bright blue,"grid layout, rounded buttons, pricing cards, large typography, feature list, split screen","modern, minimal, futuristic",0.7
Lapa Ninja (Post),July,https://www.lapa.ninja/post/july/,https://cdn.lapa.ninja/assets/images/1x/july-thumb.webp,"[""#e9ecee"", ""#fce9b0""]","{""#e9ecee"": 0.3896, ""#fce9b0"": 0.2761}",#e9ecee,light neutral,"rounded buttons, sidebar, search bar, video background, cta button, split screen","minimal, modern, trustworthy",0.69
Lapa Ninja (Post),MamboMambo,https://www.lapa.ninja/post/mambomambo/,https://cdn.lapa.ninja/assets/images/1x/mambomambo-thumb.webp,"[""#fdfdfd"", ""#d4d58b""]","{""#fdfdfd"": 0.817, ""#d4d58b"": 0.087}",#fdfdfd,light neutral,"rounded buttons, sidebar, large typography, grid layout, pricing cards, feature list","modern, artistic, cool",0.75
Lapa Ninja (Post),Sofia Papadopoulou,https://www.lapa.ninja/post/sofiapapadopoulou/,https://cdn.lapa.ninja/assets/images/1x/sofiapapadopoulou-thumb.webp,"[""#010101""]","{""#010101"": 0.9639}",#010101,dark neutral,"large typography, rounded buttons, video background, footer, form, split screen","futuristic, modern, luxury",0.75
Lapa Ninja (Post),CartHook,https://www.lapa.ninja/post/carthook/,https://cdn.lapa.ninja/assets/images/1x/carthook-thumb.webp,"[""#f7eadf"", ""#fdfefe""]","{""#f7eadf"": 0.3046, ""#fdfefe"": 0.5377}",#f7eadf,light bright orange,"cta button, pricing cards, rounded buttons, sidebar, footer, carousel","cool, modern, minimal",0.65
Lapa Ninja (Post),Rive 2,https://www.lapa.ninja/post/rive/,https://cdn.lapa.ninja/assets/images/1x/rive-thumb.webp,"[""#322d30"", ""#1e0c1a""]","{""#322d30"": 0.4382, ""#1e0c1a"": 0.413}",#322d30,dark gray,"video background, rounded buttons, split screen, feature list, sidebar, grid layout","futuristic, modern, professional",0.72
Lapa Ninja (Post),Sean Halpin,https://www.lapa.ninja/post/seanhalpin/,https://cdn.lapa.ninja/assets/images/1x/seanhalpin-thumb.webp,"[""#111112"", ""#f5f2eb""]","{""#111112"": 0.8387, ""#f5f2eb"": 0.1252}",#111112,dark neutral,"search bar, sidebar, rounded buttons, icon list, large typography, footer","minimal, modern, creative",0.75
Lapa Ninja (Post),MOY,https://www.lapa.ninja/post/moy/,https://cdn.lapa.ninja/assets/images/1x/moy-thumb.webp,"[""#ece9e8"", ""#4c3b36""]","{""#ece9e8"": 0.8982, ""#4c3b36"": 0.0519}",#ece9e8,light gray,"pricing cards, rounded buttons, grid layout, sidebar, feature list, large typography","minimal, trustworthy, modern",0.75
Lapa Ninja (Post),BrandLoyal,https://www.lapa.ninja/post/brandloyal/,https://cdn.lapa.ninja/assets/images/1x/brandloyal-thumb.webp,"[""#171c27"", ""#ec7ba1""]","{""#171c27"": 0.7117, ""#ec7ba1"": 0.1324}",#171c27,dark muted blue,"rounded buttons, pricing cards, grid layout, large typography, sidebar, cta button","modern, futuristic, minimal",0.75
Lapa Ninja (Post),Meatable,https://www.lapa.ninja/post/meatable/,https://cdn.lapa.ninja/assets/images/1x/meatable-thumb.webp,"[""#abb7ba"", ""#141b1b""]","{""#abb7ba"": 0.3695, ""#141b1b"": 0.3279}",#abb7ba,muted gray,"sidebar, avatar, large typography, video background, feature list, centered hero","futuristic, modern, minimal",0.68
Lapa Ninja (Post),Alto,https://www.lapa.ninja/post/alto/,https://cdn.lapa.ninja/assets/images/1x/alto-thumb.webp,"[""#fefbf7"", ""#eabaad""]","{""#fefbf7"": 0.8734, ""#eabaad"": 0.0593}",#fefbf7,light neutral,"rounded buttons, large typography, sidebar, footer, pricing cards, grid layout","modern, trustworthy, cool",0.75
Lapa Ninja (Post),Dario,https://www.lapa.ninja/post/dario/,https://cdn.lapa.ninja/assets/images/1x/dario-thumb.webp,"[""#010101"", ""#c6fe1e""]","{""#010101"": 0.4476, ""#c6fe1e"": 0.3176}",#010101,dark neutral,"large typography, sidebar, grid layout, pricing cards, form, feature list","professional, modern, artistic",0.72
Lapa Ninja (Post),Anima,https://www.lapa.ninja/post/animaapp/,https://cdn.lapa.ninja/assets/images/1x/animaapp-thumb.webp,"[""#2b2b2b""]","{""#2b2b2b"": 0.9206}",#2b2b2b,dark gray,"feature list, large typography, rounded buttons, sidebar, icon list, pricing cards","futuristic, modern, minimal",0.75
Lapa Ninja (Post),Atom,https://www.lapa.ninja/post/atom/,https://cdn.lapa.ninja/assets/images/1x/atom-thumb.webp,"[""#353334"", ""#fccd60""]","{""#353334"": 0.7695, ""#fccd60"": 0.1201}",#353334,dark gray,"rounded buttons, large typography, grid layout, footer, top navigation, pricing cards","modern, minimal, cool",0.75
Lapa Ninja (Post),Comme Si,https://www.lapa.ninja/post/commesi/,https://cdn.lapa.ninja/assets/images/1x/commesi-thumb.webp,"[""#d2cdc4"", ""#f1eeeb""]","{""#d2cdc4"": 0.4813, ""#f1eeeb"": 0.1771}",#d2cdc4,muted orange,"large typography, grid layout, rounded buttons, footer, form, sidebar","modern, minimal, futuristic",0.74
Lapa Ninja (Post),Skuid,https://www.lapa.ninja/post/skuid/,https://cdn.lapa.ninja/assets/images/1x/skuid-thumb.webp,"[""#30206c"", ""#fcfdfe""]","{""#30206c"": 0.2491, ""#fcfdfe"": 0.454}",#30206c,bright blue,"data table, sidebar, search bar, feature list, rounded buttons, pricing cards","modern, minimal, cool",0.62
Lapa Ninja (Post),Hugo Crozet,https://www.lapa.ninja/post/hugocrozet/,https://cdn.lapa.ninja/assets/images/1x/hugocrozet-thumb.webp,"[""#212528"", ""#020202""]","{""#212528"": 0.8192, ""#020202"": 0.13}",#212528,dark gray,"large typography, sidebar, footer, split screen, grid layout, icon list","modern, minimal, professional",0.75
Lapa Ninja (Post),Kabuto Noodles,https://www.lapa.ninja/post/kabutonoodles/,https://cdn.lapa.ninja/assets/images/1x/kabutonoodles-thumb.webp,"[""#f5f3ef"", ""#bdb2a4""]","{""#f5f3ef"": 0.7623, ""#bdb2a4"": 0.0897}",#f5f3ef,light neutral,"rounded buttons, pricing cards, sidebar, footer, grid layout, large typography","luxury, cool, professional",0.75
Lapa Ninja (Post),Sonia Rykiel,https://www.lapa.ninja/post/soniarykiel/,https://cdn.lapa.ninja/assets/images/1x/soniarykiel-thumb.webp,"[""#f9fafc"", ""#d3b9ae""]","{""#f9fafc"": 0.614, ""#d3b9ae"": 0.1435}",#f9fafc,light neutral,"sidebar, rounded buttons, grid layout, video background, icon list, search bar","minimal, modern, futuristic",0.75
Lapa Ninja (Post),Gusto Wallet,https://www.lapa.ninja/post/gusto-wallet/,https://cdn.lapa.ninja/assets/images/1x/gusto-wallet-thumb.webp,"[""#1d4645"", ""#130c07""]","{""#1d4645"": 0.4944, ""#130c07"": 0.1896}",#1d4645,dark bright teal,"sidebar, rounded buttons, grid layout, split screen, search bar, footer","modern, minimal, professional",0.75
Lapa Ninja (Post),Cometeer,https://www.lapa.ninja/post/cometeer/,https://cdn.lapa.ninja/assets/images/1x/cometeer-thumb.webp,"[""#282423"", ""#454849""]","{""#282423"": 0.4098, ""#454849"": 0.2709}",#282423,dark gray,"large typography, sidebar, rounded buttons, search bar, grid layout, footer","futuristic, modern, creative",0.7
Lapa Ninja (Post),Worth It Docs,https://www.lapa.ninja/post/worthitdocs/,https://cdn.lapa.ninja/assets/images/1x/worthitdocs-thumb.webp,"[""#121211"", ""#cdcdcd""]","{""#121211"": 0.7769, ""#cdcdcd"": 0.064}",#121211,dark neutral,"sidebar, feature list, large typography, video background, icon list, rounded buttons","trustworthy, modern, artistic",0.75
Lapa Ninja (Post),Wellory,https://www.lapa.ninja/post/wellory/,https://cdn.lapa.ninja/assets/images/1x/wellory-thumb.webp,"[""#fdf6ea"", ""#f0654a""]","{""#fdf6ea"": 0.562, ""#f0654a"": 0.3348}",#fdf6ea,light neutral,"sidebar, pricing cards, large typography, chart, footer, single column","trustworthy, minimal, friendly",0.75
Lapa Ninja (Post),Raycast,https://www.lapa.ninja/post/raycast/,https://cdn.lapa.ninja/assets/images/1x/raycast-thumb.webp,"[""#030203""]","{""#030203"": 0.9574}",#030203,dark neutral,"sidebar, rounded buttons, search bar, feature list, video background, split screen","modern, futuristic, cool",0.75
Lapa Ninja (Post),USBYUS,https://www.lapa.ninja/post/usbyus/,https://cdn.lapa.ninja/assets/images/1x/usbyus-thumb.webp,"[""#dfddd9"", ""#232121""]","{""#dfddd9"": 0.6592, ""#232121"": 0.1826}",#dfddd9,light gray,"grid layout, large typography, sidebar, feature list, pricing cards, icon list","artistic, modern, luxury",0.75
Lapa Ninja (Post),Vibely,https://www.lapa.ninja/post/vibely/,https://cdn.lapa.ninja/assets/images/1x/vibely-thumb.webp,"[""#f4fdfd"", ""#29cea7""]","{""#f4fdfd"": 0.7661, ""#29cea7"": 0.0737}",#f4fdfd,light neutral,"form, grid layout, rounded buttons, feature list, sidebar, split screen","modern, futuristic, minimal",0.75
Lapa Ninja (Post),Clause,https://www.lapa.ninja/post/clause/,https://cdn.lapa.ninja/assets/images/1x/clause-thumb.webp,"[""#fdfefe""]","{""#fdfefe"": 0.9358}",#fdfefe,light neutral,"rounded buttons, pricing cards, large typography, grid layout, sidebar, data table","modern, minimal, professional",0.75
Lapa Ninja (Post),Stark,https://www.lapa.ninja/post/getstark-2/,https://cdn.lapa.ninja/assets/images/1x/getstark-10-28-2020-thumb.webp,"[""#f5f5ee"", ""#171c27""]","{""#f5f5ee"": 0.812, ""#171c27"": 0.0889}",#f5f5ee,light neutral,"rounded buttons, grid layout, split screen, avatar, search bar, large typography","modern, minimal, futuristic",0.75
Lapa Ninja (Post),Grilli Type,https://www.lapa.ninja/post/grillitype/,https://cdn.lapa.ninja/assets/images/1x/grillitype-thumb.webp,"[""#fefefd"", ""#0a0a0a""]","{""#fefefd"": 0.7013, ""#0a0a0a"": 0.159}",#fefefd,light neutral,"large typography, grid layout, two-column layout, sidebar, icon list, top navigation","modern, retro, creative",0.75
Lapa Ninja (Post),Tyrus,https://www.lapa.ninja/post/tyrus/,https://cdn.lapa.ninja/assets/images/1x/tyrus-thumb.webp,"[""#fefefe"", ""#82a961""]","{""#fefefe"": 0.6527, ""#82a961"": 0.1461}",#fefefe,light neutral,"large typography, sidebar, grid layout, top navigation, pricing cards, avatar","professional, creative, modern",0.75
Lapa Ninja (Post),Kate Proulx,https://www.lapa.ninja/post/kateproulx/,https://cdn.lapa.ninja/assets/images/1x/kateproulx-thumb.webp,"[""#141414""]","{""#141414"": 0.8773}",#141414,dark neutral,"large typography, rounded buttons, sidebar, feature list, split screen, icon list","professional, modern, futuristic",0.75
Lapa Ninja (Post),Jean Dawson,https://www.lapa.ninja/post/jeandawson/,https://cdn.lapa.ninja/assets/images/1x/jeandawson-thumb.webp,"[""#020303"", ""#11160c""]","{""#020303"": 0.7912, ""#11160c"": 0.1501}",#020303,dark neutral,"video background, data table, feature list, top navigation, split screen, icon list","minimal, modern, futuristic",0.75
Lapa Ninja (Post),Emergence Magazine,https://www.lapa.ninja/post/emergencemagazine/,https://cdn.lapa.ninja/assets/images/1x/emergencemagazine-thumb.webp,"[""#fefefe"", ""#61613d""]","{""#fefefe"": 0.6818, ""#61613d"": 0.1032}",#fefefe,light neutral,"grid layout, feature list, sidebar, top navigation, large typography, video background","modern, minimal, cool",0.75
Lapa Ninja (Post),Acid League,https://www.lapa.ninja/post/acidleague/,https://cdn.lapa.ninja/assets/images/1x/acidleague-thumb.webp,"[""#f7f5f1""]","{""#f7f5f1"": 0.8839}",#f7f5f1,light neutral,"large typography, sidebar, grid layout, pricing cards, rounded buttons, feature list","minimal, modern, trustworthy",0.75
Lapa Ninja (Post),Blush,https://www.lapa.ninja/post/blush-design/,https://cdn.lapa.ninja/assets/images/1x/blush-design-thumb.webp,"[""#fefefe"", ""#b3e9ea""]","{""#fefefe"": 0.761, ""#b3e9ea"": 0.157}",#fefefe,light neutral,"rounded buttons, sidebar, search bar, grid layout, split screen, two-column layout","cool, creative, modern",0.75
Lapa Ninja (Post),Loftgarten,https://www.lapa.ninja/post/loftgarten/,https://cdn.lapa.ninja/assets/images/1x/loftgarten-thumb.webp,"[""#030402"", ""#2a3318""]","{""#030402"": 0.8721, ""#2a3318"": 0.0736}",#030402,dark neutral,"large typography, avatar, footer, grid layout, form, video background","modern, minimal, futuristic",0.75
Lapa Ninja (Post),Charlie Le Maignan,https://www.lapa.ninja/post/charlielemaignan/,https://cdn.lapa.ninja/assets/images/1x/charlielemaignan-thumb.webp,"[""#020101"", ""#fbfbfb""]","{""#020101"": 0.6309, ""#fbfbfb"": 0.161}",#020101,dark neutral,"large typography, chart, icon list, pricing cards, two-column layout, feature list","creative, cool, artistic",0.75
Lapa Ninja (Post),Whiled,https://www.lapa.ninja/post/whiled/,https://cdn.lapa.ninja/assets/images/1x/whiled-thumb.webp,"[""#daa176"", ""#f5eae8""]","{""#daa176"": 0.3114, ""#f5eae8"": 0.2936}",#daa176,bright orange,"rounded buttons, sidebar, grid layout, feature list, pricing cards, large typography","modern, minimal, luxury",0.66
Lapa Ninja (Post),helloMuller,https://www.lapa.ninja/post/hellomuller/,https://cdn.lapa.ninja/assets/images/1x/hellomuller-thumb.webp,"[""#fd4901"", ""#030101""]","{""#fd4901"": 0.7041, ""#030101"": 0.1998}",#fd4901,bright orange,"large typography, rounded buttons, two-column layout, logo, sidebar, feature list","modern, creative, minimal",0.75
Lapa Ninja (Post),Utrust,https://www.lapa.ninja/post/utrust/,https://cdn.lapa.ninja/assets/images/1x/utrust-thumb.webp,"[""#6a32d4"", ""#fefefe""]","{""#6a32d4"": 0.4509, ""#fefefe"": 0.3978}",#6a32d4,bright purple,"rounded buttons, sidebar, grid layout, pricing cards, feature list, split screen","modern, minimal, futuristic",0.73
Lapa Ninja (Post),Canvas Medical,https://www.lapa.ninja/post/canvasmedical/,https://cdn.lapa.ninja/assets/images/1x/canvasmedical-thumb.webp,"[""#bbbab6"", ""#feffff""]","{""#bbbab6"": 0.3471, ""#feffff"": 0.3798}",#bbbab6,light gray,"split screen, large typography, avatar, sidebar, grid layout, search bar","modern, trustworthy, professional",0.67
Lapa Ninja (Post),Feedly,https://www.lapa.ninja/post/feedly/,https://cdn.lapa.ninja/assets/images/1x/feedly-thumb.webp,"[""#fefefe""]","{""#fefefe"": 0.9473}",#fefefe,light neutral,"pricing cards, grid layout, large typography, rounded buttons, sidebar, avatar","modern, minimal, cool",0.75
Lapa Ninja (Post),Damn Good Beauty,https://www.lapa.ninja/post/damngoodbeauty/,https://cdn.lapa.ninja/assets/images/1x/damngoodbeauty-thumb.webp,"[""#f8e695"", ""#d1dbe6""]","{""#f8e695"": 0.3713, ""#d1dbe6"": 0.3335}",#f8e695,bright yellow,"sidebar, grid layout, large typography, rounded buttons, search bar, video background","minimal, modern, bold",0.69
Lapa Ninja (Post),Melyon,https://www.lapa.ninja/post/melyon/,https://cdn.lapa.ninja/assets/images/1x/melyon-thumb.webp,"[""#f2eee8"", ""#cfbaab""]","{""#f2eee8"": 0.2505, ""#cfbaab"": 0.2334}",#f2eee8,light neutral,"large typography, grid layout, sidebar, rounded buttons, pricing cards, avatar","modern, creative, futuristic",0.63
Lapa Ninja (Post),Wunderbucket,https://www.lapa.ninja/post/wunderbucket/,https://cdn.lapa.ninja/assets/images/1x/wunderbucket-thumb.webp,"[""#fef8dd""]","{""#fef8dd"": 0.9528}",#fef8dd,light neutral,"large typography, avatar, grid layout, search bar, top navigation, rounded buttons","minimal, modern, creative",0.75
Lapa Ninja (Post),Victor Berbel,https://www.lapa.ninja/post/victorberbel/,https://cdn.lapa.ninja/assets/images/1x/victorberbel-thumb.webp,"[""#feffff"", ""#735c75""]","{""#feffff"": 0.7302, ""#735c75"": 0.0956}",#feffff,light neutral,"grid layout, sidebar, large typography, rounded buttons, feature list, split screen","modern, minimal, futuristic",0.75
Lapa Ninja (Post),Hugo Maury,https://www.lapa.ninja/post/maury/,https://cdn.lapa.ninja/assets/images/1x/maury-thumb.webp,"[""#0a0808"", ""#f1f1f1""]","{""#0a0808"": 0.3531, ""#f1f1f1"": 0.5269}",#0a0808,dark neutral,"large typography, sidebar, video background, split screen, pricing cards, rounded buttons","modern, professional, creative",0.68
Lapa Ninja (Post),Pitch,https://www.lapa.ninja/post/pitch-3/,https://cdn.lapa.ninja/assets/images/1x/pitch-21-10-2020-thumb.webp,"[""#fefefe"", ""#a88160""]","{""#fefefe"": 0.6891, ""#a88160"": 0.1103}",#fefefe,light neutral,"sidebar, split screen, search bar, rounded buttons, video background, data table","professional, modern, futuristic",0.75
Lapa Ninja (Post),Aerial,https://www.lapa.ninja/post/aerial/,https://cdn.lapa.ninja/assets/images/1x/aerial-thumb.webp,"[""#e1dde5"", ""#fcfafe""]","{""#e1dde5"": 0.4178, ""#fcfafe"": 0.417}",#e1dde5,light muted purple,"large typography, rounded buttons, top navigation, avatar, video background, grid layout","modern, futuristic, minimal",0.71
Lapa Ninja (Post),Sennep,https://www.lapa.ninja/post/sennep/,https://cdn.lapa.ninja/assets/images/1x/sennep-thumb.webp,"[""#f0c745"", ""#4224d0""]","{""#f0c745"": 0.4541, ""#4224d0"": 0.4403}",#f0c745,bright yellow,"pricing cards, large typography, rounded buttons, grid layout, split screen, sidebar","professional, futuristic, creative",0.73
Lapa Ninja (Post),Gavril Perov,https://www.lapa.ninja/post/gavril/,https://cdn.lapa.ninja/assets/images/1x/gavril-thumb.webp,"[""#171415"", ""#727272""]","{""#171415"": 0.7795, ""#727272"": 0.0832}",#171415,dark gray,"feature list, sidebar, large typography, form, centered hero, single column","professional, modern, creative",0.75
